r,gN,a0,y_gN_over_a0,nu_simple,alpha_sqrt_nu,gA_gN_times_nu,gB_gN_times_alpha2,abs_err,rel_err
24.83781890945473,1.620962945925064,0.5,3.241925891850128,1.2473008926058053,1.1168262589166702,2.021828529333268,2.021828529333268,0.0,0.0
24.86278139069535,1.617709653886945,0.5,3.23541930777389,1.2477158211785768,1.1170120058345734,2.018441929228061,2.0184419292280613,4.440892098500626e-16,2.200158465891072e-16
24.88774387193597,1.6144661461235292,0.5,3.2289322922470585,1.2481309360784,1.117197805260286,2.0150651422280474,2.0150651422280474,0.0,0.0
24.91270635317659,1.611232383439177,0.5,3.222464766878354,1.2485462369952858,1.1173836570289033,2.01169812926793,2.01169812926793,0.0,0.0
24.93766883441721,1.608008326834322,0.5,3.216016653668644,1.2489617236197934,1.1175695609758676,2.008340851477975,2.008340851477975,0.0,0.0
24.96263131565783,1.604793937504299,0.5,3.209587875008598,1.24937739564303,1.1177555169369686,2.004993270182845,2.0049932701828443,4.440892098500626e-16,2.2149162117115935e-16
24.98759379689845,1.6015891768381725,0.5,3.203178353676345,1.2497932527566509,1.1179415247483433,2.0016553469004266,2.001655346900426,4.440892098500626e-16,2.2186097648515615e-16
25.01255627813907,1.5983940064175808,0.5,3.1967880128351616,1.250209294652857,1.1181275842464744,1.9983270433406777,1.9983270433406775,2.220446049250313e-16,1.1111524795952872e-16
25.03751875937969,1.595208388015581,0.5,3.190416776031162,1.2506255210243953,1.1183136952681905,1.9950083214044716,1.9950083214044714,2.220446049250313e-16,1.1130008959998398e-16
25.06248124062031,1.592032283595508,0.5,3.184064567191016,1.2510419315645582,1.118499857650665,1.9916991431824589,1.9916991431824587,2.220446049250313e-16,1.1148501302773813e-16
25.087443721860932,1.5888656553098393,0.5,3.1777313106196785,1.2514585259671818,1.1186860712314164,1.9883994709539317,1.9883994709539314,2.220446049250313e-16,1.1167001810682728e-16
25.112406203101553,1.5857084654990659,0.5,3.1714169309981317,1.2518753039266464,1.1188723358483068,1.9851092671856991,1.9851092671856991,0.0,0.0
25.13736868434217,1.5825606766905744,0.5,3.165121353381149,1.252292265137874,1.1190586513395417,1.9818284945309663,1.9818284945309663,0.0,0.0
25.162331165582792,1.5794222515975318,0.5,3.1588445031950636,1.2527094092963296,1.1192450175436697,1.978557115828223,1.9785571158282225,4.440892098500626e-16,2.2445104379216623e-16
25.187293646823413,1.5762931531177864,0.5,3.152586306235573,1.2531267360980194,1.119431434299582,1.9752950941001473,1.9752950941001468,4.440892098500626e-16,2.2482170445138936e-16
25.212256128064034,1.5731733443327667,0.5,3.1463466886655334,1.253544245239489,1.1196179014465109,1.9720423925525006,1.9720423925525006,0.0,0.0
25.237218609304655,1.570062788506395,0.5,3.14012557701279,1.2539619364178252,1.1198044188240306,1.9687989745730492,1.968798974573049,2.220446049250313e-16,1.127817556757838e-16
25.262181090545273,1.5669614490840047,0.5,3.1339228981680094,1.2543798093306524,1.1199909862720558,1.9655648037304767,1.9655648037304767,0.0,0.0
25.287143571785894,1.5638692896912667,0.5,3.1277385793825334,1.2547978636761346,1.1201776036308415,1.9623398437733155,1.9623398437733157,2.220446049250313e-16,1.1315298195141846e-16
25.312106053026515,1.5607862741331235,0.5,3.121572548266247,1.2552160991529715,1.1203642707409815,1.9591240586288798,1.9591240586288798,0.0,0.0
25.337068534267136,1.5577123663927297,0.5,3.1154247327854594,1.255634515460401,1.1205509874434099,1.9559174124022096,1.9559174124022096,0.0,0.0
25.362031015507757,1.5546475306303984,0.5,3.109295061260797,1.2560531122981962,1.1207377535793983,1.9527198693750172,1.9527198693750172,0.0,0.0
25.386993496748374,1.5515917311825596,0.5,3.103183462365119,1.256471889366665,1.1209245689905567,1.9495313940046453,1.9495313940046457,4.440892098500626e-16,2.2779279739519006e-16
25.411955977988995,1.5485449325607197,0.5,3.0970898651214394,1.256890846366651,1.1211114335188324,1.9463519509230316,1.9463519509230318,2.220446049250313e-16,1.140824529806799e-16
25.436918459229616,1.5455070994504336,0.5,3.0910141989008673,1.25730998299953,1.1212983470065092,1.9431815049356775,1.9431815049356775,0.0,0.0
25.461880940470238,1.5424781967102796,0.5,3.0849563934205593,1.2577292989672109,1.1214853092962078,1.9400200210206275,1.9400200210206275,0.0,0.0
25.486843421710855,1.539458189370845,0.5,3.07891637874169,1.258148793972135,1.121672320230884,1.9368674643274553,1.9368674643274553,0.0,0.0
25.511805902951476,1.5364470426337133,0.5,3.0728940852674267,1.2585684677172753,1.1218593796538296,1.9337238001762518,1.933723800176252,2.220446049250313e-16,1.148274665207062e-16
25.536768384192097,1.533444721870466,0.5,3.066889443740932,1.2589883199061345,1.12204648740867,1.9305889940566279,1.9305889940566279,0.0,0.0
25.561730865432718,1.530451192621685,0.5,3.06090238524337,1.2594083502427451,1.122233643339365,1.9274630116267182,1.9274630116267177,4.440892098500626e-16,2.3040089857561795e-16
25.58669334667334,1.527466420595963,0.5,3.054932841191926,1.2598285584316693,1.1224208472902084,1.9243458187121938,1.9243458187121938,0.0,0.0
25.611655827913957,1.5244903716689229,0.5,3.0489807433378457,1.2602489441779972,1.1226080991058265,1.9212373813052825,1.9212373813052825,0.0,0.0
