r_kpc,r_m,Mbar_msun,a0_m_s2,gN_m_s2,y_gN_over_a0,nu_simple,alpha_sqrt_nu,a_mond_m_s2,a_clock_m_s2,v_newton_km_s,v_mond_km_s,v_clock_km_s
12.528160200250312,3.8657863061088856e+20,50000000000.0,1.2e-10,4.440369230357698e-11,0.3700307691964748,2.218277615713162,1.4893883361008176,9.849971669203962e-11,9.849971669203962e-11,131.01724529535812,195.1355569709661,195.1355569709661
12.590613266583228,3.885057308773704e+20,50000000000.0,1.2e-10,4.396427463912919e-11,0.3663689553260766,2.2261196101519607,1.4920186359935188,9.786973392027201e-11,9.786973392027199e-11,130.69189971520166,194.99474994847694,194.9947499484769
12.653066332916143,3.9043283114385224e+20,50000000000.0,1.2e-10,4.353134754315638e-11,0.3627612295263032,2.233964869200027,1.4946453991499211,9.724750112034825e-11,9.724750112034825e-11,130.36896588061717,194.8553750453975,194.8553750453975
12.71551939924906,3.923599314103341e+20,50000000000.0,1.2e-10,4.310478381399908e-11,0.3592065317833257,2.2418133487452208,1.497268629453386,9.663287974900007e-11,9.663287974900007e-11,130.0484141414956,194.71741080422348,194.71741080422348
12.777972465581977,3.94287031676816e+20,50000000000.0,1.2e-10,4.268445935090914e-11,0.3557038279242428,2.2496650054489513,1.4998883309929947,9.602573447824856e-11,9.602573447824856e-11,129.73021535555887,194.58083618901094,194.58083618901094
12.840425531914892,3.9621413194329784e+20,50000000000.0,1.2e-10,4.227025306377759e-11,0.35225210886481323,2.2575197967296923,1.5025045080563626,9.542593310425183e-11,9.542593310425183e-11,129.41434087723107,194.4456305751825,194.4456305751825
12.902878598247808,3.981412322097797e+20,50000000000.0,1.2e-10,4.186204678591352e-11,0.34885038988261263,2.2653776807469113,1.505117165122673,9.483334645919146e-11,9.483334645919146e-11,129.10076254680703,194.31177373962555,194.31177373962555
12.965331664580726,4.000683324762615e+20,50000000000.0,1.2e-10,4.145972518975688e-11,0.3454977099146407,2.27323861638539,1.5077263068559195,9.424784832608143e-11,9.424784832608144e-11,128.78945267990733,194.17924585107187,194.1792458510719
13.027784730913641,4.019954327427434e+20,50000000000.0,1.2e-10,4.1063175705412947e-11,0.3421931308784412,2.281102563239934,1.5103319380983553,9.366931535638925e-11,9.366931535638925e-11,128.48038405721235,194.04802746075055,194.04802746075055
13.090237797246557,4.039225330092252e+20,50000000000.0,1.2e-10,4.0672288441900804e-11,0.33893573701584007,2.2889694816004598,1.5129340638641393,9.309762699036205e-11,9.309762699036205e-11,128.1735299144656,193.91809949330425,193.91809949330425
13.152690863579473,4.0584963327570706e+20,50000000000.0,1.2e-10,4.028695611101331e-11,0.33572463425844423,2.2968393324374436,1.5155326893331742,9.25326653799564e-11,9.25326653799564e-11,127.86886393273875,193.7894432379613,193.7894432379613
13.215143929912388,4.077767335421889e+20,50000000000.0,1.2e-10,3.990707395368974e-11,0.33255894961408117,2.304712077387726,1.5181278198451296,9.197431531427389e-11,9.19743153142739e-11,127.56636022894973,193.66204033995388,193.6620403399539
13.277596996245306,4.097038338086708e+20,50000000000.0,1.2e-10,3.953253966880703e-11,0.32943783057339193,2.312587678740664,1.5207194608936467,9.142246414740967e-11,9.142246414740965e-11,127.26599334662659,193.53587279217643,193.5358727921764
13.340050062578221,4.1163093407515266e+20,50000000000.0,1.2e-10,3.9163253344299106e-11,0.3263604445358259,2.3204660994246162,1.5233076181207184,9.087700172862381e-11,9.087700172862381e-11,126.96773824690935,193.4109229270743,193.4109229270743
13.402503128911137,4.135580343416345e+20,50000000000.0,1.2e-10,3.8799117390517685e-11,0.32332597825431403,2.328347302993759,1.5258922973112352,9.03378203347501e-11,9.03378203347501e-11,126.67157029978281,193.2871734087572,193.2871734087572
13.464956195244055,4.1548513460811635e+20,50000000000.0,1.2e-10,3.844003647575177e-11,0.32033363729793146,2.3362312536152103,1.528473504387698,8.980481460475998e-11,8.980481460475998e-11,126.37746527553331,193.16460722532904,193.16460722532904
13.52740926157697,4.174122348745982e+20,50000000000.0,1.2e-10,3.8085917463826054e-11,0.3173826455318838,2.3441179160564785,1.5310512454050904,8.927788147640296e-11,8.927788147640296e-11,126.08539933642246,193.04320768142776,193.04320768142776
13.589862327909886,4.1933933514108004e+20,50000000000.0,1.2e-10,3.7736669353702113e-11,0.31447224461418427,2.3520072556731932,1.5336255265459013,8.87569201248476e-11,8.87569201248476e-11,125.79534902857186,192.92295839096897,192.92295839096897
13.652315394242802,4.212664354075619e+20,50000000000.0,1.2e-10,3.739220322100927e-11,0.31160169350841055,2.359899238397145,1.5361963541153016,8.824183190325105e-11,8.824183190325105e-11,125.507291274052,192.8038432700859,192.8038432700859
13.714768460575717,4.231935356740437e+20,50000000000.0,1.2e-10,3.705243216143494e-11,0.30877026801195784,2.3677938307245987,1.5387637345364618,8.773252028518735e-11,8.773252028518735e-11,125.22120336316969,192.68584653026076,192.68584653026076
13.777221526908635,4.2512063594052564e+20,50000000000.0,1.2e-10,3.671727123590714e-11,0.3059772602992262,2.375690999704889,1.541327674346013,8.72288908088678e-11,8.722889080886779e-11,124.93706294694786,192.56895267164057,192.56895267164055
13.83967459324155,4.270477362070075e+20,50000000000.0,1.2e-10,3.63866374175048e-11,0.3032219784792066,2.3835907129292835,1.5438881801896416,8.67308510230896e-11,8.673085102308958e-11,124.6548480297923,192.4531464765324,192.4531464765324
13.902127659574466,4.2897483647348926e+20,50000000000.0,1.2e-10,3.606044954003362e-11,0.30050374616694686,2.3914929385201065,1.5464452588178175,8.623831043485103e-11,8.623831043485103e-11,124.37453696233982,192.3384130030718,192.3384130030718
13.964580725907384,4.309019367399712e+20,50000000000.0,1.2e-10,3.573862824820829e-11,0.29782190206840237,2.3993976451201244,1.54899891708165,8.575118045857452e-11,8.575118045857452e-11,124.09610843448232,192.22473757906013,192.22473757906013
14.0270337922403,4.32829037006453e+20,50000000000.0,1.2e-10,3.542109594938392e-11,0.29517579957819934,2.4073048018821694,1.551549161928867,8.526937436688096e-11,8.526937436688099e-11,123.81954146856228,192.1121057959644,192.11210579596442
14.089486858573215,4.3475613727293486e+20,50000000000.0,1.2e-10,3.510777676678168e-11,0.29256480638984733,2.415214378459016,1.554096000399916,8.479280724286048e-11,8.479280724286048e-11,123.5448154127339,192.00050350307563,192.00050350307563
14.15193992490613,4.366832375394167e+20,50000000000.0,1.2e-10,3.479859649415629e-11,0.2899883041179691,2.423126344993483,1.5566394396241805,8.432139593378797e-11,8.432139593378796e-11,123.27190993448575,191.88991680182036,191.88991680182033
14.214392991239047,4.3861033780589855e+20,50000000000.0,1.2e-10,3.4493482551854614e-11,0.2874456879321218,2.4310406721087707,1.5591794868163096,8.38550590062328e-11,8.385505900623279e-11,123.0008050143202,191.78033204022077,191.78033204022077
14.276846057571964,4.4053743807238046e+20,50000000000.0,1.2e-10,3.419236394421678e-11,0.2849363662018065,2.4389573308990213,1.5617161492726588,8.33937167025149e-11,8.33937167025149e-11,122.73148093958491,191.67173580749926,191.67173580749926
14.33929912390488,4.424645383388623e+20,50000000000.0,1.2e-10,3.389517121827336e-11,0.282459760152278,2.446876292920093,1.5642494343678355,8.293729089846056e-11,8.293729089846056e-11,122.46391829845237,191.56411492882293,191.56411492882293
14.401752190237795,4.443916386053441e+20,50000000000.0,1.2e-10,3.360183642369334e-11,0.28001530353077786,2.4547975301805494,1.5667793495513493,8.248570506241323e-11,8.248570506241323e-11,122.19809797404302,191.4574564601832,191.4574564601832
14.464205256570713,4.46318738871826e+20,50000000000.0,1.2e-10,3.331229307394025e-11,0.2776024422828354,2.4627210151328516,1.5693059023443618,8.203888421545719e-11,8.203888421545719e-11,121.93400113868844,191.35174768340792,191.35174768340792
14.526658322903629,4.4824583913830783e+20,50000000000.0,1.2e-10,3.302647610859465e-11,0.27522063423828874,2.470646720664754,1.5718291003365328,8.159675489281222e-11,8.159675489281222e-11,121.67160924832993,191.2469761013006,191.2469761013006
14.589111389236544,4.501729394047897e+20,50000000000.0,1.2e-10,3.274432185680318e-11,0.27286934880669317,2.478574620090895,1.574348951182963,8.115924510635993e-11,8.115924510635995e-11,121.41090403704928,191.1431294329039,191.1431294329039
14.65156445556946,4.521000396712715e+20,50000000000.0,1.2e-10,3.2465768001815977e-11,0.2705480666817998,2.4865046871445777,1.5768654626012257,8.072628430826388e-11,8.072628430826388e-11,121.15186751172803,191.04019560888344,191.04019560888344
14.714017521902376,4.5402713993775337e+20,50000000000.0,1.2e-10,3.2190753546575406e-11,0.26825627955479503,2.4944368959697334,1.5793786423684897,8.029780335564624e-11,8.029780335564625e-11,120.8944819468313,190.93816276702833,190.93816276702836
14.776470588235293,4.559542402042353e+20,50000000000.0,1.2e-10,3.191921878032076e-11,0.26599348983600635,2.5023712211130724,1.5818884983187256,7.987373447628657e-11,7.987373447628659e-11,120.63872987931326,190.8370192478652,190.83701924786524
14.838923654568209,4.5788134047071705e+20,50000000000.0,1.2e-10,3.165110524617472e-11,0.26375921038478933,2.510307637516406,1.5843950383399987,7.945401123530798e-11,7.945401123530798e-11,120.3845941036403,190.73675359038234,190.73675359038234
14.901376720901125,4.598084407371989e+20,50000000000.0,1.2e-10,3.138635570967877e-11,0.2615529642473231,2.5182461205091395,1.5868982703718406,7.903856850281844e-11,7.903856850281844e-11,120.1320576669295,190.63735452786065,190.63735452786065
14.963829787234042,4.617355410036808e+20,50000000000.0,1.2e-10,3.1124914128245873e-11,0.25937428440204896,2.5261866458009385,1.5893982024027014,7.862734242247568e-11,7.862734242247568e-11,119.88110386419838,190.53881098380842,190.53881098380842
15.026282853566958,4.6366264127016265e+20,50000000000.0,1.2e-10,3.086672562150017e-11,0.2572227135125014,2.534129189474549,1.5918948424674757,7.822027038094552e-11,7.822027038094554e-11,119.63171623372362,190.4411120679972,190.4411120679972
15.088735919899873,4.655897415366445e+20,50000000000.0,1.2e-10,3.061173644247408e-11,0.255097803687284,2.5420737279787855,1.5943881986451058,7.781729097822414e-11,7.781729097822414e-11,119.38387855250552,190.34424707259538,190.34424707259538
15.151188986232789,4.6751684180312634e+20,50000000000.0,1.2e-10,3.035989394963486e-11,0.2529991162469572,2.5500202381216703,1.5968782790562561,7.741834399879655e-11,7.741834399879655e-11,119.13757483183521,190.24820546839695,190.24820546839695
15.213642052565705,4.694439420696082e+20,50000000000.0,1.2e-10,3.011114657971336e-11,0.25092622149761135,2.5579686970637203,1.599365091861055,7.702337038360408e-11,7.70233703836041e-11,118.89278931296228,190.15297690114295,190.15297690114298
15.276095118898622,4.713710423360901e+20,50000000000.0,1.2e-10,2.986544382130866e-11,0.2488786985109055,2.5659190823113884,1.601848645256907,7.663231220279464e-11,7.663231220279462e-11,118.64950646285978,190.05855118793258,190.05855118793255
15.338548185231538,4.732981426025719e+20,50000000000.0,1.2e-10,2.962273618924364e-11,0.24685613491036368,2.5738713717106405,1.6043289474763711,7.624511262923096e-11,7.624511262923097e-11,118.40771097008422,189.96491831372157,189.96491831372157
15.401001251564454,4.752252428690537e+20,50000000000.0,1.2e-10,2.938297519964681e-11,0.24485812666372342,2.58182554344068,1.6068060067851002,7.586171591273214e-11,7.586171591273213e-11,118.16738774072793,189.87206842790565,189.87206842790565
15.463454317897371,4.771523431355356e+20,50000000000.0,1.2e-10,2.9146113345737375e-11,0.24288427788114478,2.5897815760078027,1.6092798314798464,7.54820673550258e-11,7.548206735502581e-11,117.92852189446154,189.77999184098644,189.77999184098644
15.525907384230287,4.790794434020175e+20,50000000000.0,1.2e-10,2.891210407429064e-11,0.24093420061908866,2.5977394482393876,1.6117504298865217,7.510611328538752e-11,7.510611328538752e-11,117.69109876066396,189.68867902131726,189.68867902131726
15.588360450563203,4.810065436684993e+20,50000000000.0,1.2e-10,2.8680901762762117e-11,0.23900751468968431,2.605699139278019,1.6142178103583231,7.473380103694667e-11,7.473380103694668e-11,117.45510387463787,189.59812059192734,189.59812059192737
15.650813516896118,4.8293364393498116e+20,50000000000.0,1.2e-10,2.8452461697049407e-11,0.23710384747541172,2.613660628575731,1.6166819812739086,7.436507892363706e-11,7.436507892363704e-11,117.22052297390825,189.50830732742168,189.50830732742168
15.713266583229034,4.84860744201463e+20,50000000000.0,1.2e-10,2.8226740049871473e-11,0.23522283374892894,2.621623895888378,1.619142951035633,7.399989621777257e-11,7.399989621777257e-11,116.9873419946018,189.41923015095443,189.41923015095443
15.775719649561951,4.867878444679449e+20,50000000000.0,1.2e-10,2.8003693859745915e-11,0.23336411549788263,2.6295889212701287,1.6216007280678337,7.363820312822819e-11,7.363820312822818e-11,116.75554706790568,189.33088013127409,189.33088013127409
15.838172715894867,4.887149447344267e+20,50000000000.0,1.2e-10,2.7783281010545406e-11,0.23152734175454506,2.6375556850680697,1.6240553208151716,7.327995077920778e-11,7.327995077920778e-11,116.52512451660262,189.24324847983888,189.24324847983888
15.900625782227783,4.9064204500090854e+20,50000000000.0,1.2e-10,2.7565460211614984e-11,0.22971216843012487,2.6455241679169315,1.626506737741019,7.292509118958002e-11,7.292509118958003e-11,116.29606085168126,189.1563265479991,189.15632654799913
15.9630788485607,4.9256914526739045e+20,50000000000.0,1.2e-10,2.7350190978432915e-11,0.22791825815360764,2.6534943507339235,1.6289549873259002,7.257357725276566e-11,7.257357725276566e-11,116.06834276901948,189.07010582424633,189.07010582424633
16.025531914893616,4.944962455338723e+20,50000000000.0,1.2e-10,2.7137433613798036e-11,0.22614528011498364,2.661466214713676,1.631400078065977,7.222536271715873e-11,7.222536271715872e-11,115.84195714613868,188.98457793152625,188.98457793152622
16.087984981226533,4.964233458003542e+20,50000000000.0,1.2e-10,2.6927149189527286e-11,0.2243929099127274,2.669439741323293,1.6338420184715818,7.188040216706544e-11,7.188040216706542e-11,115.61689103902782,188.89973462461415,188.89973462461415
16.15043804755945,4.9835044606683605e+20,50000000000.0,1.2e-10,2.6719299528647764e-11,0.22266082940539803,2.6774149122975044,1.6362808170657945,7.15386510041452e-11,7.153865100414519e-11,115.39313167903458,188.81556778755154,188.81556778755152
16.212891113892365,5.002775463333179e+20,50000000000.0,1.2e-10,2.651384718806798e-11,0.22094872656723316,2.6853917096339237,1.6387164823830642,7.120006542933847e-11,7.120006542933847e-11,115.1706664698229,188.7320694311413,188.7320694311413
16.275344180225282,5.0220464659979973e+20,50000000000.0,1.2e-10,2.631075544171371e-11,0.21925629534761426,2.6933701155884027,1.6411490229678725,7.086460242526665e-11,7.086460242526664e-11,114.94948298439446,188.64923169050107,188.64923169050104
16.337797246558196,5.041317468662815e+20,50000000000.0,1.2e-10,2.6109988264114256e-11,0.21758323553428546,2.701350112670482,1.6435784473734383,7.053221973909001e-11,7.053221973909001e-11,114.72956896217309,188.56704682267224,188.56704682267224
16.400250312891114,5.060588471327634e+20,50000000000.0,1.2e-10,2.5911510314425323e-11,0.215929252620211,2.70933168363894,1.6460047641604625,7.020287586580971e-11,7.020287586580971e-11,114.51091230615005,188.48550720428392,188.48550720428392
16.46270337922403,5.079859473992453e+20,50000000000.0,1.2e-10,2.57152869208755e-11,0.2142940576739625,2.7173148114974253,1.6484279818959109,6.987653003200102e-11,6.987653003200103e-11,114.29350108008924,188.40460532926963,188.40460532926966
16.525156445556945,5.099130476657271e+20,50000000000.0,1.2e-10,2.5521284065623305e-11,0.21267736721352754,2.7252994794901912,1.6508481091518357,6.95531421799645e-11,6.95531421799645e-11,114.0773235057903,188.3243338066362,188.3243338066362
16.587609511889863,5.11840147932209e+20,50000000000.0,1.2e-10,2.5329468370012594e-11,0.2110789030834383,2.733285671097908,1.6532651545042338,6.92326729522831e-11,6.923267295228312e-11,113.86236796040849,188.24468535828265,188.24468535828268
16.65006257822278,5.1376724819869087e+20,50000000000.0,1.2e-10,2.513980708021447e-11,0.2094983923351206,2.7412733700335647,1.655679126531939,6.891508367677319e-11,6.891508367677319e-11,113.64862297382997,188.1656528168685,188.1656528168685
16.712515644555694,5.156943484651727e+20,50000000000.0,1.2e-10,2.495226805324396e-11,0.20793556711036634,2.749262560238457,1.6580900338155515,6.860033635181775e-11,6.860033635181775e-11,113.43607722610118,188.0872291237296,188.0872291237296
16.77496871088861,5.1762144873165455e+20,50000000000.0,1.2e-10,2.4766819743340495e-11,0.20639016452783746,2.75725322587825,1.6604978849363976,6.82883936320707e-11,6.82883936320707e-11,113.22471954491057,188.00940732684077,188.00940732684077
16.83742177722153,5.1954854899813646e+20,50000000000.0,1.2e-10,2.4583431188701327e-11,0.20486192657251107,2.76524535133913,1.6629026884755254,6.797921881452173e-11,6.797921881452173e-11,113.01453890312214,187.93218057882368,187.93218057882368
16.899874843554443,5.2147564926461824e+20,50000000000.0,1.2e-10,2.440207199855754e-11,0.2033505999879795,2.7732389212240256,1.6653044530127292,6.767277582491072e-11,6.76727758249107e-11,112.80552441635895,187.85554213499873,187.8555421349987
16.96232790988736,5.2340274953110015e+20,50000000000.0,1.2e-10,2.4222712340582424e-11,0.2018559361715202,2.7812339203489134,1.6677031871256087,6.736902920448206e-11,6.736902920448204e-11,112.5976653406355,187.7794853514805,187.7794853514805
17.024780976220274,5.253298497975819e+20,50000000000.0,1.2e-10,2.404532292862277e-11,0.20037769107185643,2.7892303337391877,1.6700988993886523,6.706794409706903e-11,6.706794409706903e-11,112.39095107003834,187.70400368331488,187.70400368331488
17.08723404255319,5.2725695006406384e+20,50000000000.0,1.2e-10,2.3869875010743263e-11,0.1989156250895272,2.7972281466261157,1.6724915983723552,6.676948623649841e-11,6.67694862364984e-11,112.18537113445275,187.6290906826568,187.62909068265677
17.14968710888611,5.291840503305457e+20,50000000000.0,1.2e-10,2.36963403575753e-11,0.19746950297979415,2.805227344443352,1.6748812926423629,6.647362193430679e-11,6.64736219343068e-11,111.9809151973356,187.55473999698827,187.55473999698827
17.212140175219023,5.3111115059702746e+20,50000000000.0,1.2e-10,2.352469125096103e-11,0.1960390937580086,2.813227912823529,1.6772679907586412,6.618031806775904e-11,6.618031806775904e-11,111.77757305353225,187.48094536737528,187.48094536737528
17.27459324155194,5.330382508635094e+20,50000000000.0,1.2e-10,2.3354900472884332e-11,0.19462417060736945,2.8212298375949154,1.6796517012746766,6.588954206816087e-11,6.588954206816087e-11,111.57533462713707,187.4077006267621,187.4077006267621
17.337046307884854,5.3496535112999115e+20,50000000000.0,1.2e-10,2.3186941294680448e-11,0.19322451078900374,2.8292331047781363,1.6820324327366984,6.560126190945714e-11,6.560126190945714e-11,111.3741899693965,187.33499969830316,187.33499969830316
17.399499374217772,5.3689245139647306e+20,50000000000.0,1.2e-10,2.302078746651612e-11,0.191839895554301,2.837237700582964,1.6844101936829294,6.531544609710732e-11,6.53154460971073e-11,111.17412925665323,187.26283659373033,187.26283659373033
17.46195244055069,5.38819551662955e+20,50000000000.0,1.2e-10,2.2856413207132765e-11,0.1904701100594397,2.8452436114051673,1.6867849926428582,6.503206365723119e-11,6.503206365723119e-11,110.9751427883313,187.19120541175553,187.19120541175553
17.524405506883603,5.4074665192943675e+20,50000000000.0,1.2e-10,2.2693793193844972e-11,0.18911494328204143,2.8532508238234233,1.6891568381365372,6.475108412601656e-11,6.475108412601657e-11,110.77722098496021,187.12010033650785,187.12010033650785
17.58685857321652,5.4267375219591866e+20,50000000000.0,1.2e-10,2.2532902552787178e-11,0.18777418793989314,2.861259324596296,1.6915257386739038,6.4472477539382e-11,6.447247753938199e-11,110.58035438623811,187.04951563600352,187.0495156360035
17.64931163954944,5.446008524624005e+20,50000000000.0,1.2e-10,2.237371684940156e-11,0.18644764041167966,2.869269100659263,1.6938917027541234,6.419621442288741e-11,6.419621442288742e-11,110.38453364913248,186.97944566064885,186.97944566064888
17.711764705882352,5.465279527288823e+20,50000000000.0,1.2e-10,2.2216212079160247e-11,0.18513510065966873,2.8772801391218104,1.6962547388649531,6.392226578188584e-11,6.392226578188584e-11,110.18974954601774,186.90988484177487,186.90988484177487
17.77421777221527,5.484550529953642e+20,50000000000.0,1.2e-10,2.2060364658515306e-11,0.18383637215429421,2.8852924272645777,1.69861485548213,6.365060309190933e-11,6.365060309190933e-11,109.99599296284875,186.8408276902027,186.8408276902027
17.836670838548187,5.503821532618461e+20,50000000000.0,1.2e-10,2.1906151416070245e-11,0.18255126180058537,2.89330595253656,1.7009720610687762,6.338119828928323e-11,6.338119828928324e-11,109.80325489736987,186.77226879483942,186.77226879483945
17.8991239048811,5.523092535283279e+20,50000000000.0,1.2e-10,2.1753549583966664e-11,0.18127957986638887,2.901320702552365,1.7033263640748255,6.311402376196187e-11,6.311402376196187e-11,109.61152645735801,186.7042028213032,186.7042028213032
17.96157697121402,5.542363537948098e+20,50000000000.0,1.2e-10,2.1602536789480213e-11,0.18002113991233512,2.9093366650895223,1.7056777729364718,6.284905234058008e-11,6.284905234058008e-11,109.42079885889953,186.63662451057738,186.63662451057738
18.024030037546932,5.561634540612916e+20,50000000000.0,1.2e-10,2.145309104682009e-11,0.17877575872350077,2.917353828085843,1.708026296075632,6.258625728971472e-11,6.258625728971472e-11,109.23106342469998,186.56952867769277,186.56952867769277
18.08648310387985,5.580905543277735e+20,50000000000.0,1.2e-10,2.130519074912631e-11,0.17754325624271924,2.9253721796368337,1.7103719418994319,6.232561229935014e-11,6.232561229935014e-11,109.0423115824259,186.5029102104367,186.5029102104367
18.148936170212767,5.600176545942553e+20,50000000000.0,1.2e-10,2.115881466065954e-11,0.17632345550549616,2.9333917079931524,1.712714718799705,6.206709147654265e-11,6.206709147654265e-11,108.85453486307817,186.43676406808962,186.43676406808962
18.21138923654568,5.619447548607371e+20,50000000000.0,1.2e-10,2.101394190917797e-11,0.1751161825764831,2.9414124015581224,1.7150546351525138,6.181066933727806e-11,6.181066933727804e-11,108.66772489939589,186.37108528018717,186.37108528018717
18.2738423028786,5.63871855127219e+20,50000000000.0,1.2e-10,2.0870551978496303e-11,0.1739212664874692,2.949434248885288,1.7173916993176856,6.15563207985176e-11,6.15563207985176e-11,108.48187342429038,186.30586894530813,186.30586894530813
18.336295369211513,5.657989553937008e+20,50000000000.0,1.2e-10,2.072862470122189e-11,0.1727385391768491,2.9574572386760125,1.7197259196383627,6.130402117042708e-11,6.130402117042708e-11,108.29697226930867,186.2411102298871,186.2411102298871
18.39874843554443,5.677260556601827e+20,50000000000.0,1.2e-10,2.058814025166307e-11,0.1715678354305256,2.9654813597771317,1.722057304440573,6.10537461487841e-11,6.105374614878411e-11,108.11301336312533,186.17680436705126,186.17680436705126
18.461201501877348,5.696531559266646e+20,50000000000.0,1.2e-10,2.044907913890525e-11,0.17040899282421043,2.9735066011786424,1.7243858620328114,6.080547180755923e-11,6.080547180755923e-11,107.92998873006286,186.11294665548107,186.11294665548107
18.52365456821026,5.715802561931464e+20,50000000000.0,1.2e-10,2.031142220005007e-11,0.1692618516670839,2.981532952011439,1.7267116007056416,6.055917459166597e-11,6.055917459166597e-11,107.74789048863917,186.04953245829432,186.04953245829432
18.58610763454318,5.735073564596283e+20,50000000000.0,1.2e-10,2.0175150593613303e-11,0.16812625494677752,2.9895604015450923,1.729034528731307,6.03148313098753e-11,6.03148313098753e-11,107.56671085014204,185.98655720195208,185.98655720195208
18.648560700876097,5.7543445672611014e+20,50000000000.0,1.2e-10,2.0040245793077363e-11,0.1670020482756447,2.9975889391856656,1.731354654363359,6.007241912789077e-11,6.007241912789078e-11,107.38644211722999,185.92401637518756,185.9240163751876
18.71101376720901,5.773615569925919e+20,50000000000.0,1.2e-10,1.9906689580594092e-11,0.1658890798382841,3.0056185544735765,1.733671985836299,5.983191556157942e-11,5.983191556157942e-11,107.20707668255865,185.86190552795586,185.86190552795586
18.773466833541928,5.792886572590738e+20,50000000000.0,1.2e-10,1.9774464040833966e-11,0.16478720034028305,3.013649237081499,1.7359865313652347,5.959329847035482e-11,5.959329847035482e-11,107.02860702743239,185.8002202704051,185.8002202704051
18.835919899874845,5.8121575752555574e+20,50000000000.0,1.2e-10,1.964355155497792e-11,0.16369626295814935,3.0216809768122945,1.738298299145545,5.935654605070835e-11,5.935654605070835e-11,106.85102572048056,185.73895627186826,185.73895627186826
18.89837296620776,5.831428577920375e+20,50000000000.0,1.2e-10,1.9513934794847798e-11,0.16261612329039832,3.0297137635969955,1.7406072973525635,5.912163682988469e-11,5.912163682988469e-11,106.67432541635792,185.67810925987462,185.67810925987462
18.960826032540677,5.850699580585194e+20,50000000000.0,1.2e-10,1.9385596717171945e-11,0.1615466393097662,3.0377475874928166,1.7429135341412714,5.888854965969773e-11,5.888854965969773e-11,106.49849885446818,185.61767501918126,185.61767501918126
19.02327909887359,5.869970583250012e+20,50000000000.0,1.2e-10,1.925852055798245e-11,0.16048767131652042,3.0457824386812016,1.745217017646001,5.865726371048383e-11,5.865726371048384e-11,106.32353885771137,185.5576493908237,185.5576493908237
19.085732165206508,5.889241585914831e+20,50000000000.0,1.2e-10,1.9132689827140376e-11,0.15943908189283645,3.053818307465915,1.7475177559801547,5.842775846518815e-11,5.842775846518816e-11,106.14943833125295,185.49802827118498,185.498028271185
19.148185231539426,5.90851258857965e+20,50000000000.0,1.2e-10,1.9008088302985918e-11,0.15840073585821599,3.061855184271155,1.7498157572359312,5.820001371358134e-11,5.820001371358134e-11,105.97619026131571,185.4388076110833,185.4388076110833
19.21063829787234,5.927783591244468e+20,50000000000.0,1.2e-10,1.8884700027109984e-11,0.15737250022591653,3.0698930596397163,1.7521110294840667,5.79740095466029e-11,5.79740095466029e-11,105.8037877139928,185.3799834148776,185.3799834148776
19.273091364205257,5.947054593909287e+20,50000000000.0,1.2e-10,1.8762509299244266e-11,0.1563542441603689,3.077931924231172,1.7544035807735836,5.774972635082816e-11,5.774972635082816e-11,105.63222383408215,185.32155173959038,185.32155173959038
19.33554443053817,5.966325596574105e+20,50000000000.0,1.2e-10,1.8641500672266618e-11,0.15534583893555515,3.085971768820099,1.7566934191315509,5.7527144803055677e-11,5.752714480305567e-11,105.46149184394164,185.263508694048,185.263508694048
19.39799749687109,5.985596599238923e+20,50000000000.0,1.2e-10,1.8521658947318837e-11,0.15434715789432366,3.094012584294326,1.7589805525628548,5.730624586501208e-11,5.730624586501208e-11,105.29158504236452,185.20585043803715,185.20585043803715
19.460450563204006,6.004867601903742e+20,50000000000.0,1.2e-10,1.8402969169033913e-11,0.15335807640861593,3.102054361653225,1.7612649890499796,5.708701077817147e-11,5.708701077817147e-11,105.12249680347453,185.14857318147813,185.14857318147813
19.52290362953692,6.02413860456856e+20,50000000000.0,1.2e-10,1.8285416620870022e-11,0.1523784718405835,3.1100970920060194,1.7635467365527968,5.6869421058686385e-11,5.68694210586864e-11,104.95422057564082,185.09167318361378,185.0916731836138
19.585356695869837,6.043409607233379e+20,50000000000.0,1.2e-10,1.8168986820548472e-11,0.1514082235045706,3.118140766570134,1.7658258030083642,5.6653458492427674e-11,5.665345849242768e-11,104.78674988041153,185.03514675221433,185.03514675221433
19.647809762202755,6.062680609898198e+20,50000000000.0,1.2e-10,1.8053665515593018e-11,0.15044721262994182,3.1261853766695684,1.7681021963307348,5.6439105130130556e-11,5.6439105130130556e-11,104.62007831146636,184.97899024279715,184.97899024279715
19.71026282853567,6.081951612563016e+20,50000000000.0,1.2e-10,1.7939438678967954e-11,0.14949532232473295,3.1342309137333,1.7703759244107733,5.622634328264424e-11,5.622634328264424e-11,104.45419953358719,184.9232000578618,184.9232000578618
19.772715894868586,6.101222615227835e+20,50000000000.0,1.2e-10,1.7826292504812434e-11,0.1485524375401036,3.14227736929372,1.772646995115982,5.6015155516282374e-11,5.601515551628238e-11,104.28910728164666,184.86777264613923,184.86777264613926
19.835168961201504,6.120493617892654e+20,50000000000.0,1.2e-10,1.771421340426881e-11,0.14761844503557342,3.1503247349850856,1.774915416290333,5.580552464827239e-11,5.580552464827239e-11,104.1247953596144,184.8127045018557,184.8127045018557
