R_kpc,Vobs_kms,Verr_kms,Vbary_kms,Vpred_kms,gN_code,y,nu,beta,a0_code
5.32,213.0,23.1,185.5730329277398,221.30761419072093,6473.186193609023,1.7481810293770208,1.4222075541984163,0.9770029815583435,3702.8122859311643
5.49,215.0,21.2,183.1941637989595,219.90245723683145,6112.9511202185795,1.6508941442818308,1.4409101379702314,0.9770029815583435,3702.8122859311643
5.67,216.0,18.3,180.8450181785498,218.55983914578238,5768.063597883599,1.5577520955624344,1.4605876550402102,0.9770029815583435,3702.8122859311643
5.84,208.0,31.7,178.82053587326038,217.4601611693531,5475.476720890411,1.4787346206272691,1.4788517075969378,0.9770029815583435,3702.8122859311643
6.01,212.0,25.3,176.88579747961677,216.43208462001274,5206.08741264559,1.4059819970961314,1.4971225681497409,0.9770029815583435,3702.8122859311643
6.19,213.0,23.8,175.10048372291837,215.5745084553967,4953.179224555734,1.3376803472796446,1.5157239652611398,0.9770029815583435,3702.8122859311643
6.35,216.0,19.6,173.52649523919973,214.81478029665968,4741.9597716535445,1.2806373657316146,1.5324867512509346,0.9770029815583435,3702.8122859311643
6.64,210.0,25.0,170.51648923198013,213.26803283471497,4378.896551204819,1.1825866971011296,1.5642953755080553,0.9770029815583435,3702.8122859311643
8.82,210.0,10.7,152.31369652792227,204.7872738227494,2630.3245068027213,0.710358587929677,1.807706887711349,0.9770029815583435,3702.8122859311643
11.07,210.0,10.7,139.8872218967837,200.4534067711501,1767.6996251129178,0.4773937992561202,2.0533869261475535,0.9770029815583435,3702.8122859311643
13.32,206.0,6.25,130.02631541345775,197.34093247311048,1269.282484984985,0.34278877430747007,2.3034131398973,0.9770029815583435,3702.8122859311643
15.49,206.0,6.25,121.44994915602065,194.30086377698817,952.2330632666237,0.25716482223110076,2.5594979610672897,0.9770029815583435,3702.8122859311643
17.74,206.0,10.7,112.4446757298895,190.1622145383547,712.7285851183766,0.19248304533999439,2.8600304696353818,0.9770029815583435,3702.8122859311643
